user_id,amount,device_id,location,timestamp,receiver_id,is_fraud
U018,1374.8,device_U018_A,Jaipur,2025-08-24 21:06:11,R083,0
U048,4215.39,device_U048_B,Pune,2025-06-10 17:10:11,R174,0
U035,4977.93,device_U035_A,Kolkata,2025-09-03 08:43:58,R172,0
U028,9267.03,attacker_device_1749,Chennai,2025-06-05 15:23:49,MULE012,1
U002,405561.88,attacker_device_1525,Mumbai,2025-07-11 10:18:36,MULE022,1
U012,4780.9,device_U012_B,Bangalore,2025-12-21 11:37:01,R138,0
U039,2638.95,attacker_device_9216,Mumbai,2025-04-17 01:21:13,MULE018,1
U029,6895.32,device_U029_B,Chennai,2025-04-29 12:36:39,R043,0
U007,15340.3,attacker_device_6467,Kolkata,2025-02-15 02:23:59,MULE006,1
U037,1372.92,device_U037_A,Bangalore,2025-12-12 17:36:09,R090,0
U044,1916.45,device_U044_B,Mumbai,2025-06-10 19:22:33,R042,0
U023,7169.91,device_U023_A,Chennai,2025-04-08 16:12:40,R018,0
U042,578.35,device_U042_B,Pune,2025-03-15 13:07:54,R010,0
U020,6335.21,device_U020_A,Bangalore,2025-07-08 10:23:18,R033,0
U027,7172.62,device_U027_B,Mumbai,2025-10-24 16:25:34,R050,0
U047,3448.27,device_U047_B,Delhi,2025-02-24 22:53:37,R131,0
U015,1989.43,device_U015_B,Delhi,2025-12-18 16:53:12,R069,0
U036,5022.03,device_U036_A,Mumbai,2025-09-27 15:44:42,R003,0
U025,7657.95,device_U025_B,Lucknow,2025-08-03 14:03:00,R049,0
U008,79933.37,attacker_device_7783,Jaipur,2025-06-09 05:22:22,MULE035,1
U030,591.9,device_U030_B,Hyderabad,2025-06-01 14:57:49,R040,0
U047,2242.94,device_U047_A,Delhi,2025-08-10 13:23:07,R165,0
U034,7822.78,device_U034_B,Mumbai,2025-10-19 20:01:14,R081,0
U025,733.97,device_U025_A,Lucknow,2025-09-11 14:55:22,R122,0
U040,21087.18,attacker_device_5169,Lucknow,2025-12-26 00:07:12,MULE039,1
U047,4417.82,device_U047_A,Delhi,2025-02-28 22:00:59,R198,0
U035,47273.21,attacker_device_4770,Lucknow,2025-05-30 03:05:37,MULE046,1
U033,3751.12,device_U033_A,Mumbai,2025-09-06 08:44:43,R153,0
U042,7807.6,device_U042_A,Pune,2025-04-18 08:49:25,R039,0
U020,5451.04,device_U020_B,Bangalore,2025-06-04 17:45:12,R169,0
U006,5248.87,device_U006_B,Jaipur,2025-06-11 19:44:51,R093,0
U010,3999.28,device_U010_B,Jaipur,2025-06-13 08:19:50,R009,0
U029,5405.31,device_U029_A,Chennai,2025-07-18 18:25:12,R098,0
U024,1871.51,device_U024_A,Kolkata,2025-11-04 16:08:15,R139,0
U046,1695.26,device_U046_B,Mumbai,2025-02-05 22:16:20,R121,0
U037,4576.9,device_U037_B,Bangalore,2025-09-20 11:57:34,R041,0
U040,191.99,device_U040_A,Chennai,2025-07-16 08:54:30,R024,0
U003,4043.76,device_U003_B,Jaipur,2025-10-18 10:23:59,R057,0
U006,4947.94,device_U006_B,Jaipur,2025-09-03 14:09:55,R021,0
U002,42138.94,attacker_device_3010,Bangalore,2025-02-11 00:09:18,MULE017,1
U013,6250.54,device_U013_B,Kolkata,2025-02-08 21:09:45,R013,0
U001,2724.52,device_U001_B,Mumbai,2025-11-09 14:55:21,R027,0
U026,7142.36,device_U026_B,Pune,2025-02-21 11:29:32,R104,0
U037,5705.04,device_U037_B,Bangalore,2025-04-23 14:07:25,R090,0
U018,158.8,device_U018_A,Jaipur,2025-06-23 11:04:52,R005,0
U012,5292.73,device_U012_B,Bangalore,2025-01-12 18:47:39,R191,0
U007,7292.49,device_U007_A,Mumbai,2025-10-08 16:09:26,R059,0
U024,2487.91,device_U024_A,Kolkata,2025-04-17 10:02:03,R034,0
U015,4567.85,device_U015_B,Delhi,2025-02-24 18:21:47,R185,0
U042,7893.6,device_U042_B,Pune,2025-12-02 18:40:20,R029,0
U031,1665.06,device_U031_B,Chennai,2025-09-11 16:36:12,R081,0
U045,4310.24,device_U045_B,Pune,2025-09-22 18:35:56,R069,0
U005,452.99,device_U005_B,Mumbai,2025-08-11 21:19:36,R012,0
U046,75410.3,attacker_device_4687,Hyderabad,2025-09-30 05:47:03,MULE050,1
U049,5371.04,device_U049_A,Mumbai,2025-12-03 15:46:20,R112,0
U019,45220.25,attacker_device_3401,Hyderabad,2025-10-29 04:06:06,MULE020,1
U050,2634.86,device_U050_B,Chennai,2025-08-23 21:41:05,R112,0
U001,4087.25,device_U001_B,Mumbai,2025-06-18 16:37:40,MULE028,1
U018,7251.92,device_U018_A,Jaipur,2025-11-19 15:27:05,R154,0
U012,5309.35,device_U012_B,Bangalore,2025-12-10 16:45:10,R150,0
U002,10245.18,attacker_device_9402,Mumbai,2025-08-21 09:52:48,MULE005,1
U038,2675.18,device_U038_A,Lucknow,2025-10-18 17:43:57,R077,0
U032,7939.88,device_U032_A,Lucknow,2025-05-24 14:04:48,R129,0
U022,29081.22,attacker_device_2602,Delhi,2025-01-20 03:41:24,MULE047,1
U050,3951.89,device_U050_A,Chennai,2025-05-02 09:40:03,R066,0
U002,3746.82,device_U002_A,Mumbai,2025-06-20 19:51:18,R109,0
U020,5417.19,device_U020_B,Bangalore,2025-03-07 21:57:28,R169,0
U002,212176.6,attacker_device_7881,Bangalore,2025-05-01 11:53:04,MULE028,1
U033,3191.94,device_U033_B,Mumbai,2025-08-18 08:24:39,R064,0
U012,315853.1,device_U012_B,Jaipur,2025-07-20 21:36:56,MULE018,1
U011,62038.66,attacker_device_9074,Delhi,2025-11-10 00:55:00,MULE028,1
U016,5492.16,device_U016_B,Hyderabad,2025-05-29 08:58:50,R041,0
U029,1951.64,device_U029_A,Chennai,2025-04-29 21:27:56,R016,0
U002,2716.79,device_U002_A,Mumbai,2025-06-11 13:37:19,R152,0
U041,3169.67,device_U041_A,Delhi,2025-05-09 19:11:40,R068,0
U034,2977.77,device_U034_A,Mumbai,2025-04-04 11:09:47,R134,0
U010,23419.47,attacker_device_5137,Delhi,2025-12-13 01:56:48,MULE036,1
U042,4239.16,device_U042_A,Pune,2025-11-14 08:42:03,R144,0
U026,6672.01,device_U026_B,Pune,2025-05-04 19:28:17,R173,0
U003,6186.51,attacker_device_9724,Jaipur,2025-09-14 14:50:22,MULE026,1
U024,1984.47,device_U024_A,Kolkata,2025-01-07 22:26:01,R019,0
U036,4713.85,device_U036_B,Mumbai,2025-04-25 22:09:12,R019,0
U048,2529.33,device_U048_A,Pune,2025-07-25 19:15:26,R149,0
U036,1511.88,device_U036_B,Mumbai,2025-04-09 15:19:36,R019,0
U040,6937.63,device_U040_A,Chennai,2025-07-08 08:08:12,R014,0
U033,1734.12,device_U033_B,Mumbai,2025-05-13 16:23:52,R173,0
U048,269.71,device_U048_A,Pune,2025-01-25 18:01:55,R008,0
U024,3150.71,device_U024_A,Kolkata,2025-05-26 11:14:01,R125,0
U017,4856.98,device_U017_A,Mumbai,2025-01-05 11:07:49,R077,0
U013,3938.3,device_U013_B,Kolkata,2025-08-28 13:42:19,R161,0
U019,1527.5,device_U019_A,Chennai,2025-03-20 18:00:39,R022,0
U017,4040.74,device_U017_B,Mumbai,2025-06-20 17:44:59,R096,0
U013,7141.78,device_U013_A,Kolkata,2025-07-02 14:37:31,R057,0
U024,39613.59,attacker_device_1001,Lucknow,2025-04-07 01:19:02,MULE034,1
U006,4282.27,attacker_device_8662,Jaipur,2025-07-19 08:06:45,MULE008,1
U022,2492.34,device_U022_A,Ahmedabad,2025-09-03 18:41:05,R017,0
U043,1490.28,device_U043_A,Jaipur,2025-10-08 16:31:50,R038,0
U042,3111.12,device_U042_B,Pune,2025-09-28 18:26:26,R029,0
U046,1561.07,device_U046_B,Mumbai,2025-09-01 14:29:45,R098,0
U009,5763.81,device_U009_B,Mumbai,2025-01-24 13:01:09,R070,0
U006,924.07,device_U006_A,Jaipur,2025-01-13 10:52:44,R050,0
U037,7824.09,device_U037_B,Bangalore,2025-06-12 08:25:56,R181,0
U017,6911.38,device_U017_A,Mumbai,2025-06-20 13:55:07,R130,0
U010,1584.68,device_U010_A,Jaipur,2025-03-13 20:01:48,R103,0
U019,4003.93,device_U019_A,Chennai,2025-06-17 19:54:13,R137,0
U030,5415.34,device_U030_B,Hyderabad,2025-08-16 13:24:52,R143,0
U007,5644.06,device_U007_A,Mumbai,2025-06-17 20:28:56,R198,0
U032,169589.37,attacker_device_9109,Pune,2025-10-31 21:52:45,MULE032,1
U022,5412.54,device_U022_B,Ahmedabad,2025-11-06 22:02:41,R031,0
U006,6667.41,device_U006_A,Jaipur,2025-05-16 09:19:21,R093,0
U037,42266.79,attacker_device_2755,Mumbai,2025-10-17 01:07:15,MULE002,1
U040,1332.36,device_U040_A,Chennai,2025-02-16 13:58:05,R024,0
U009,3367.12,device_U009_B,Mumbai,2025-01-10 14:11:29,R070,0
U041,49840.67,attacker_device_3083,Ahmedabad,2025-10-31 00:33:19,MULE007,1
U002,1569.78,device_U002_B,Mumbai,2025-12-21 19:35:07,R024,0
U013,15043.41,attacker_device_5018,Mumbai,2025-06-26 01:58:41,MULE026,1
U032,3592.15,device_U032_B,Lucknow,2025-03-25 17:48:32,R129,0
U041,114329.51,attacker_device_4242,Delhi,2025-01-14 00:53:50,MULE016,1
U015,4969.15,device_U015_A,Delhi,2025-04-30 08:15:47,R197,0
U004,6814.45,attacker_device_2926,Delhi,2025-10-26 01:22:55,MULE019,1
U028,63902.26,attacker_device_3507,Delhi,2025-01-11 05:39:45,MULE035,1
U047,5946.41,device_U047_A,Delhi,2025-07-22 19:34:18,R085,0
U042,6302.15,device_U042_B,Pune,2025-11-10 18:14:14,R177,0
U010,10437.83,attacker_device_5104,Jaipur,2025-03-06 00:46:07,MULE036,1
U012,4820.92,device_U012_B,Bangalore,2025-07-23 17:40:40,R110,0
U004,13857.84,device_U004_A,Delhi,2025-10-26 01:04:55,MULE028,1
U004,3837.97,device_U004_A,Delhi,2025-08-11 18:03:42,R088,0
U013,6091.38,device_U013_A,Kolkata,2025-12-25 19:48:48,R029,0
U026,1265.81,device_U026_A,Pune,2025-12-13 11:48:55,R187,0
U047,15362.82,attacker_device_3076,Hyderabad,2025-06-20 00:11:18,MULE003,1
U035,54069.77,attacker_device_5413,Chennai,2025-09-03 00:44:41,MULE013,1
U048,4668.66,device_U048_A,Pune,2025-06-14 11:22:44,R138,0
U004,4184.06,device_U004_A,Delhi,2025-06-30 19:53:41,R056,0
U013,3068.41,device_U013_A,Kolkata,2025-04-03 10:59:46,R161,0
U039,3626.88,device_U039_A,Mumbai,2025-04-06 08:47:02,R155,0
U036,4087.07,device_U036_A,Mumbai,2025-07-27 14:38:28,R019,0
U035,2179.55,device_U035_A,Kolkata,2025-10-10 11:04:57,R062,0
U041,6282.41,device_U041_B,Delhi,2025-06-12 21:00:35,R034,0
U031,7584.84,device_U031_A,Chennai,2025-12-01 11:57:39,R189,0
U005,6671.0,device_U005_A,Mumbai,2025-06-17 09:06:47,R155,0
U050,3529.17,device_U050_B,Chennai,2025-10-22 10:02:42,R182,0
U015,7220.06,device_U015_B,Delhi,2025-04-16 11:02:59,R185,0
U007,1366.71,device_U007_B,Mumbai,2025-07-16 21:04:22,R060,0
U011,4884.94,device_U011_A,Hyderabad,2025-08-20 17:07:55,R081,0
U036,198.14,device_U036_B,Mumbai,2025-03-26 20:08:22,R026,0
U022,12596.37,attacker_device_9476,Ahmedabad,2025-07-14 18:11:28,MULE030,1
U021,5230.67,device_U021_B,Jaipur,2025-07-26 16:29:25,R096,0
U045,6260.66,device_U045_A,Pune,2025-08-09 21:34:59,R172,0
U036,4585.89,device_U036_B,Mumbai,2025-02-08 21:44:10,R003,0
U002,4476.77,device_U002_B,Mumbai,2025-07-01 13:51:35,R009,0
U005,9270.64,attacker_device_9875,Mumbai,2025-01-29 16:49:25,MULE010,1
U022,5376.1,device_U022_B,Ahmedabad,2025-08-21 11:44:21,R142,0
U019,5192.87,device_U019_A,Chennai,2025-08-27 09:38:32,R125,0
U007,5433.38,device_U007_B,Mumbai,2025-07-12 19:32:51,R021,0
U030,2629.72,device_U030_A,Hyderabad,2025-10-14 22:34:32,R143,0
U036,247.88,device_U036_B,Mumbai,2025-11-07 16:58:56,R019,0
U003,1733.52,device_U003_B,Jaipur,2025-05-31 18:30:58,R115,0
U013,4186.62,device_U013_A,Kolkata,2025-12-16 10:03:51,R161,0
U046,56012.26,attacker_device_9379,Pune,2025-08-23 04:10:26,MULE010,1
U047,2218.99,attacker_device_3713,Delhi,2025-01-18 14:18:45,MULE018,1
U034,7660.2,device_U034_A,Mumbai,2025-11-02 11:32:10,R067,0
U003,1692.57,device_U003_A,Jaipur,2025-12-11 12:02:20,R140,0
U005,3722.67,attacker_device_2524,Mumbai,2025-01-29 17:00:25,MULE027,1
U032,4778.09,device_U032_B,Lucknow,2025-05-07 09:35:06,R048,0
U041,4347.48,device_U041_A,Delhi,2025-04-18 16:05:19,R086,0
U002,5300.02,device_U002_B,Mumbai,2025-01-04 21:36:55,R152,0
U006,1741.49,device_U006_B,Jaipur,2025-12-03 10:33:21,R097,0
U050,20344.61,attacker_device_8318,Bangalore,2025-10-08 02:50:50,MULE031,1
U029,3804.48,device_U029_B,Chennai,2025-11-06 09:17:37,R043,0
U024,2115.42,device_U024_A,Kolkata,2025-12-14 10:36:43,R132,0
U034,5021.69,attacker_device_1091,Mumbai,2025-08-23 18:39:50,MULE013,1
U004,2715.65,device_U004_A,Delhi,2025-06-08 09:44:35,R196,0
U037,10632.31,attacker_device_7456,Bangalore,2025-10-20 00:09:02,MULE031,1
U033,5617.75,device_U033_A,Mumbai,2025-09-19 16:02:23,R031,0
U002,67222.4,attacker_device_9684,Ahmedabad,2025-07-09 04:04:33,MULE038,1
U035,6805.88,attacker_device_8454,Kolkata,2025-10-23 00:14:08,MULE030,1
U003,1199.16,device_U003_B,Jaipur,2025-08-09 22:40:51,R072,0
U047,4019.4,device_U047_B,Delhi,2025-09-23 14:27:11,R018,0
U027,7100.38,device_U027_A,Mumbai,2025-02-13 18:08:44,R064,0
U046,4175.68,device_U046_A,Mumbai,2025-04-21 21:05:48,R121,0
U032,2815.54,device_U032_A,Lucknow,2025-01-18 20:06:40,R048,0
U029,1153.64,device_U029_B,Chennai,2025-08-22 20:44:56,R001,0
U027,65361.96,attacker_device_3735,Lucknow,2025-08-21 04:17:44,MULE009,1
U034,14089.75,attacker_device_6698,Mumbai,2025-03-31 13:14:02,MULE039,1
U035,717.46,device_U035_B,Kolkata,2025-12-26 18:14:06,R068,0
U047,50965.74,attacker_device_2322,Hyderabad,2025-04-23 03:14:02,MULE031,1
U005,5373.93,device_U005_A,Mumbai,2025-10-31 12:07:58,R118,0
U032,1813.3,device_U032_B,Lucknow,2025-06-26 11:26:28,R129,0
U039,1312.7,attacker_device_2956,Mumbai,2025-04-17 01:12:13,MULE041,1
U019,7788.33,device_U019_A,Chennai,2025-03-04 10:15:07,R015,0
U025,5160.68,device_U025_A,Lucknow,2025-07-15 16:37:45,R148,0
U006,1248.09,device_U006_B,Jaipur,2025-02-04 21:04:16,R142,0
U015,7877.12,device_U015_A,Delhi,2025-01-03 14:13:19,R138,0
U006,10873.44,attacker_device_7823,Chennai,2025-02-28 00:48:11,MULE031,1
U021,11813.69,attacker_device_5055,Pune,2025-01-31 03:17:07,MULE035,1
U011,6166.74,device_U011_A,Hyderabad,2025-07-17 12:06:25,R055,0
U003,2975.41,device_U003_A,Jaipur,2025-03-11 15:59:54,R051,0
U048,4671.19,device_U048_A,Pune,2025-05-27 12:41:24,R067,0
U038,31285.18,attacker_device_3681,Delhi,2025-08-13 05:08:28,MULE045,1
U040,4884.28,device_U040_A,Chennai,2025-08-20 12:14:14,R176,0
U012,37426.55,attacker_device_3608,Jaipur,2025-01-09 05:35:25,MULE022,1
U010,430.01,device_U010_B,Jaipur,2025-07-28 09:35:05,R199,0
U043,1846.24,device_U043_B,Jaipur,2025-04-17 16:03:35,R064,0
U035,7691.31,device_U035_A,Kolkata,2025-11-23 21:29:48,R172,0
U019,1829.67,device_U019_B,Chennai,2025-10-07 10:11:21,R195,0
U039,324415.63,attacker_device_7697,Mumbai,2025-03-06 10:36:40,MULE031,1
U029,5582.61,device_U029_A,Chennai,2025-01-18 10:20:50,R043,0
U006,5788.59,device_U006_B,Jaipur,2025-08-04 11:48:15,R093,0
U034,642.41,attacker_device_8763,Mumbai,2025-08-23 18:36:50,MULE027,1
U050,348165.83,attacker_device_3814,Chennai,2025-05-07 19:33:30,MULE042,1
U043,3441.2,device_U043_A,Jaipur,2025-04-22 20:38:19,R094,0
U038,3068.6,device_U038_A,Lucknow,2025-06-09 20:40:58,R142,0
U031,7770.44,device_U031_A,Chennai,2025-08-30 20:13:18,R056,0
U016,5737.16,device_U016_A,Hyderabad,2025-11-25 16:38:43,R129,0
U037,571.7,attacker_device_7131,Bangalore,2025-10-20 00:05:02,MULE011,1
U022,1725.96,device_U022_A,Ahmedabad,2025-12-19 11:58:42,R064,0
U003,30771.69,attacker_device_9381,Mumbai,2025-12-11 04:53:26,MULE010,1
U004,5084.0,device_U004_B,Delhi,2025-01-26 20:21:06,R196,0
U004,6227.66,device_U004_A,Delhi,2025-07-30 12:30:11,R109,0
U040,7496.28,device_U040_A,Chennai,2025-04-04 20:13:04,R163,0
U016,5674.38,device_U016_B,Hyderabad,2025-02-02 21:51:34,R130,0
U013,17202.62,attacker_device_6105,Hyderabad,2025-03-06 03:50:13,MULE047,1
U003,8476.02,device_U003_B,Jaipur,2025-09-14 14:41:22,MULE023,1
U019,12866.72,attacker_device_5636,Delhi,2025-11-17 03:37:07,MULE004,1
U041,5443.76,device_U041_A,Delhi,2025-04-12 19:38:29,R198,0
U008,530.85,device_U008_A,Ahmedabad,2025-12-04 19:53:52,R091,0
U031,5054.88,device_U031_B,Chennai,2025-06-29 10:50:52,R016,0
U046,6333.71,device_U046_A,Mumbai,2025-06-24 14:38:30,R058,0
U046,386272.94,device_U046_B,Mumbai,2025-03-25 14:11:20,MULE030,1
U013,7448.71,device_U013_B,Kolkata,2025-03-25 09:29:52,R127,0
U005,4613.62,device_U005_B,Mumbai,2025-10-29 09:28:01,R012,0
U006,3186.39,device_U006_A,Jaipur,2025-04-22 09:04:06,R021,0
U009,213225.91,attacker_device_5725,Pune,2025-04-24 18:19:45,MULE011,1
U023,32388.86,attacker_device_1779,Ahmedabad,2025-03-12 01:02:00,MULE004,1
U029,77066.82,attacker_device_5146,Bangalore,2025-08-16 00:26:18,MULE039,1
U033,6258.13,device_U033_B,Mumbai,2025-06-25 20:10:16,R031,0
U006,8428.28,attacker_device_8648,Jaipur,2025-07-19 08:18:45,MULE049,1
U012,1231.69,device_U012_B,Bangalore,2025-01-28 21:09:47,R068,0
U037,1222.61,device_U037_A,Bangalore,2025-11-21 17:51:56,R140,0
U024,6598.63,device_U024_A,Kolkata,2025-10-23 16:46:28,R034,0
U029,7030.92,device_U029_A,Chennai,2025-04-19 19:20:41,R043,0
U007,141.04,device_U007_B,Mumbai,2025-06-22 09:23:48,R075,0
U027,2498.85,device_U027_A,Mumbai,2025-08-05 15:03:01,R036,0
U001,10794.86,attacker_device_4416,Mumbai,2025-06-18 16:10:40,MULE003,1
U003,23929.43,attacker_device_8852,Bangalore,2025-09-16 05:17:07,MULE027,1
U050,7306.8,device_U050_A,Chennai,2025-03-04 10:55:09,R182,0
U021,7957.06,device_U021_A,Jaipur,2025-08-04 19:54:59,R172,0
U020,6690.52,device_U020_B,Bangalore,2025-02-18 18:41:42,R043,0
U037,6119.82,device_U037_A,Bangalore,2025-10-20 00:22:02,MULE021,1
U014,293034.31,attacker_device_2653,Delhi,2025-01-27 04:20:55,MULE021,1
U037,11934.26,attacker_device_6458,Bangalore,2025-10-19 23:48:02,MULE004,1
U006,4877.02,device_U006_B,Jaipur,2025-09-12 21:48:57,R050,0
U018,489753.05,device_U018_B,Jaipur,2025-03-12 03:31:00,MULE021,1
U021,538.73,device_U021_A,Jaipur,2025-08-01 20:38:24,R187,0
U007,1933.94,device_U007_A,Mumbai,2025-05-13 14:38:49,R072,0
U034,1970.27,device_U034_A,Mumbai,2025-10-29 20:38:39,R053,0
U017,2900.08,device_U017_B,Mumbai,2025-01-31 21:23:25,R096,0
U002,64152.93,attacker_device_4214,Delhi,2025-07-27 00:38:55,MULE025,1
U025,4568.31,device_U025_A,Lucknow,2025-10-24 22:27:16,R025,0
U050,3831.57,attacker_device_7862,Chennai,2025-05-21 14:04:28,MULE009,1
U020,3075.77,device_U020_B,Bangalore,2025-11-12 16:08:42,R109,0
U030,6431.19,device_U030_B,Hyderabad,2025-10-21 10:57:28,R040,0
U014,243390.04,attacker_device_5914,Bangalore,2025-12-18 18:07:46,MULE029,1
U003,2760.44,device_U003_A,Jaipur,2025-08-20 18:24:09,R167,0
U002,4229.42,device_U002_B,Mumbai,2025-11-17 11:09:38,R109,0
U040,7667.73,device_U040_A,Chennai,2025-08-18 19:21:17,R163,0
U042,7057.11,device_U042_B,Pune,2025-07-05 22:41:12,R177,0
U049,7402.13,device_U049_A,Mumbai,2025-02-12 22:40:36,R156,0
U028,13785.43,attacker_device_1375,Jaipur,2025-10-22 01:43:27,MULE018,1
U015,5499.73,device_U015_B,Delhi,2025-07-04 14:16:09,R088,0
U039,3692.6,device_U039_B,Mumbai,2025-08-12 11:00:16,R142,0
U015,1939.41,device_U015_A,Delhi,2025-06-10 18:21:45,R165,0
U046,2584.55,device_U046_A,Mumbai,2025-04-16 21:26:05,R079,0
U014,5583.07,device_U014_B,Bangalore,2025-11-01 21:27:36,R098,0
U004,12140.8,attacker_device_4349,Delhi,2025-10-26 01:28:55,MULE046,1
U024,5800.61,device_U024_A,Kolkata,2025-12-10 12:03:09,R061,0
U048,315.65,device_U048_B,Pune,2025-02-02 17:08:32,R138,0
U012,5558.46,attacker_device_6957,Bangalore,2025-09-04 17:55:20,MULE042,1
U024,5446.46,device_U024_B,Kolkata,2025-10-14 20:07:06,R019,0
U037,7922.84,device_U037_A,Bangalore,2025-04-27 11:43:52,R018,0
U036,75044.13,attacker_device_4937,Hyderabad,2025-04-15 05:05:36,MULE037,1
U034,8974.79,attacker_device_7982,Mumbai,2025-08-23 18:57:50,MULE020,1
U020,5967.31,device_U020_B,Bangalore,2025-01-04 19:52:17,R109,0
U034,5634.58,device_U034_A,Mumbai,2025-06-18 19:42:46,R145,0
U049,493.12,device_U049_A,Mumbai,2025-04-16 17:28:42,R131,0
U050,6604.83,attacker_device_7692,Chennai,2025-05-21 14:16:28,MULE010,1
U031,136.89,device_U031_A,Chennai,2025-10-11 14:23:00,R139,0
U002,459.15,device_U002_B,Mumbai,2025-09-10 09:13:49,R007,0
U024,5605.78,device_U024_A,Kolkata,2025-05-09 15:05:53,R061,0
U032,4817.14,device_U032_A,Lucknow,2025-03-14 21:12:32,R048,0
U011,2630.08,attacker_device_3858,Hyderabad,2025-05-29 02:44:24,MULE040,1
U032,4831.24,device_U032_B,Lucknow,2025-08-14 09:30:36,R021,0
U026,2363.25,device_U026_B,Pune,2025-06-14 16:44:25,R187,0
U002,4737.59,device_U002_B,Mumbai,2025-12-27 11:04:19,R009,0
U001,10078.89,attacker_device_6224,Mumbai,2025-06-18 16:35:40,MULE023,1
U034,3168.51,device_U034_B,Mumbai,2025-03-20 10:21:41,R169,0
U037,4967.21,device_U037_B,Bangalore,2025-05-08 13:10:06,R140,0
U015,321627.6,attacker_device_6456,Kolkata,2025-12-29 08:01:08,MULE008,1
U021,3692.12,device_U021_B,Jaipur,2025-10-23 11:56:24,R183,0
U037,7580.49,attacker_device_6683,Bangalore,2025-10-20 00:31:02,MULE048,1
U023,3806.66,device_U023_A,Chennai,2025-09-25 12:59:31,R059,0
U002,2150.34,device_U002_A,Mumbai,2025-02-26 21:20:29,R009,0
U009,2883.16,device_U009_B,Mumbai,2025-11-12 08:41:11,R119,0
U006,2060.93,device_U006_B,Jaipur,2025-06-03 19:32:03,R076,0
U008,7144.86,device_U008_B,Ahmedabad,2025-09-13 20:37:32,R042,0
U010,6765.88,device_U010_B,Jaipur,2025-07-13 18:11:10,R057,0
U023,2533.87,device_U023_B,Chennai,2025-12-06 13:35:05,R019,0
U026,6266.08,device_U026_A,Pune,2025-03-09 10:12:56,R173,0
U001,617.23,device_U001_A,Mumbai,2025-12-02 18:43:27,R190,0
U011,11606.66,attacker_device_5227,Hyderabad,2025-05-29 02:33:24,MULE018,1
U050,4500.48,device_U050_A,Chennai,2025-11-28 22:44:55,R185,0
U005,6261.55,attacker_device_1407,Mumbai,2025-01-29 17:09:25,MULE015,1
U008,6301.06,device_U008_A,Ahmedabad,2025-12-21 13:05:28,R180,0
U013,5352.94,device_U013_B,Kolkata,2025-09-21 14:47:57,R131,0
U042,2936.83,device_U042_A,Pune,2025-04-25 09:53:32,R095,0
U023,5094.43,device_U023_B,Chennai,2025-01-18 21:10:47,R018,0
U045,3193.65,device_U045_A,Pune,2025-03-12 17:38:20,R180,0
U036,543.31,device_U036_A,Mumbai,2025-09-30 15:10:05,R055,0
U038,5272.17,device_U038_B,Lucknow,2025-06-21 17:28:43,R171,0
U018,5037.68,device_U018_A,Jaipur,2025-07-15 10:41:10,R079,0
U016,3933.04,device_U016_A,Hyderabad,2025-01-04 15:03:17,R112,0
U005,5816.25,device_U005_B,Mumbai,2025-09-08 19:14:29,R089,0
U021,5775.07,device_U021_B,Jaipur,2025-06-04 21:08:48,R080,0
U022,4005.02,device_U022_B,Ahmedabad,2025-03-12 08:31:13,R017,0
U027,7199.11,device_U027_A,Mumbai,2025-04-20 21:07:50,R050,0
U038,4107.79,device_U038_B,Lucknow,2025-10-03 13:36:19,R027,0
U050,1979.78,device_U050_B,Chennai,2025-10-09 14:40:10,R112,0
U032,5073.52,device_U032_A,Lucknow,2025-04-23 16:29:27,R129,0
U035,30942.46,attacker_device_5809,Mumbai,2025-04-13 02:13:00,MULE048,1
U022,9252.72,attacker_device_2899,Ahmedabad,2025-07-14 18:24:28,MULE029,1
U005,2315.63,device_U005_A,Mumbai,2025-05-12 10:24:40,R187,0
U035,77597.67,attacker_device_2922,Mumbai,2025-03-12 01:55:38,MULE045,1
U030,13828.49,attacker_device_2753,Delhi,2025-05-10 00:38:06,MULE019,1
U001,107689.38,attacker_device_8692,Mumbai,2025-09-12 08:34:23,MULE040,1
U050,3245.23,device_U050_A,Chennai,2025-11-29 19:55:42,R012,0
U028,3378.0,device_U028_B,Chennai,2025-05-29 10:16:05,R114,0
U014,3702.48,device_U014_A,Bangalore,2025-08-28 16:40:42,R142,0
U026,3660.76,device_U026_A,Pune,2025-08-12 12:43:14,R187,0
U010,67229.38,attacker_device_6707,Hyderabad,2025-12-06 04:06:17,MULE032,1
U044,516.11,device_U044_A,Mumbai,2025-11-09 22:33:02,R040,0
U038,2114.63,device_U038_B,Lucknow,2025-07-01 21:45:59,R003,0
U003,181888.06,attacker_device_4437,Jaipur,2025-08-28 21:26:52,MULE011,1
U010,4578.21,device_U010_B,Jaipur,2025-06-16 17:10:00,R015,0
U019,1452.97,device_U019_B,Chennai,2025-05-25 16:45:48,R125,0
U010,5013.54,device_U010_A,Jaipur,2025-10-23 12:04:42,R081,0
U011,3383.41,device_U011_B,Hyderabad,2025-03-21 15:21:38,R146,0
U029,7911.67,device_U029_B,Chennai,2025-06-27 13:31:07,R125,0
U041,5034.92,device_U041_B,Delhi,2025-06-16 11:07:14,R034,0
U018,5061.86,device_U018_B,Jaipur,2025-09-16 22:58:04,R154,0
U006,2848.89,device_U006_B,Jaipur,2025-05-05 15:42:06,R021,0
U006,3486.04,device_U006_B,Jaipur,2025-03-12 18:03:16,R159,0
U048,1487.99,device_U048_B,Pune,2025-07-26 14:45:14,R068,0
